Method,Path,Class,Package,ReturnType,isFinal,isAbstract,isDefault,isStatic,NumParams,ParamTypes,parNumStandardTypes,parNumCustomTypes,parNumUnresolvedTypes,AccessModifier,Annotations,Javadoc,Expressions,ExpressionTypes,expNumStandardTypes,expNumCustomTypes,expNumUnresolvedTypes,RawLoc,CleanLoc,AllStandard,AllCustomAndUnresolved
solve,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob Unresolved cb,0,0,1,public,,Returns a matrix of  op column cp  solution vectors for linear systems with coefficient matrix = this and constant vectors = columns of <code>b</code>.,ob b.getRowDimension op  cp  != this.getRowDimension op  cp   b.getRowDimension op  cp   b  this.getRowDimension op  cp   this  new IllegalArgumentException op ""Incorrect row dimension"" cp   ""Incorrect row dimension""  !this.isSquare op  cp   this.isSquare op  cp   this  new InvalidMatrixException op ""coefficient matrix is not square"" cp   ""coefficient matrix is not square""  this.isSingular op  cp   this  new InvalidMatrixException op ""Matrix is singular."" cp   ""Matrix is singular.""  int nCol = this.getColumnDimension op  cp   this.getColumnDimension op  cp   this  int nColB = b.getColumnDimension op  cp   b.getColumnDimension op  cp   b  int nRowB = b.getRowDimension op  cp   b.getRowDimension op  cp   b  double ob  cb  ob  cb  bp = new double ob nRowB cb  ob nColB cb   new double ob nRowB cb  ob nColB cb   nRowB  nColB  int row = 0  0  row < nRowB  row  nRowB  row++  row  int col = 0  0  col < nColB  col  nColB  col++  col  bp ob row cb  ob col cb  = b.getEntry op permutation ob row cb   col cp   bp ob row cb  ob col cb   bp ob row cb   bp  row  col  b.getEntry op permutation ob row cb   col cp   b  permutation ob row cb   permutation  row  col  int col = 0  0  col < nCol  col  nCol  col++  col  int i = col + 1  col + 1  col  1  i < nCol  i  nCol  i++  i  int j = 0  0  j < nColB  j  nColB  j++  j  bp ob i cb  ob j cb  -= bp ob col cb  ob j cb  * lu ob i cb  ob col cb   bp ob i cb  ob j cb   bp ob i cb   bp  i  j  bp ob col cb  ob j cb  * lu ob i cb  ob col cb   bp ob col cb  ob j cb   bp ob col cb   bp  col  j  lu ob i cb  ob col cb   lu ob i cb   lu  i  col  int col = nCol - 1  nCol - 1  nCol  1  col >= 0  col  0  col--  col  int j = 0  0  j < nColB  j  nColB  j++  j  bp ob col cb  ob j cb  /= lu ob col cb  ob col cb   bp ob col cb  ob j cb   bp ob col cb   bp  col  j  lu ob col cb  ob col cb   lu ob col cb   lu  col  col  int i = 0  0  i < col  i  col  i++  i  int j = 0  0  j < nColB  j  nColB  j++  j  bp ob i cb  ob j cb  -= bp ob col cb  ob j cb  * lu ob i cb  ob col cb   bp ob i cb  ob j cb   bp ob i cb   bp  i  j  bp ob col cb  ob j cb  * lu ob i cb  ob col cb   bp ob col cb  ob j cb   bp ob col cb   bp  col  j  lu ob i cb  ob col cb   lu ob i cb   lu  i  col  RealMatrixImpl outMat = new RealMatrixImpl op bp cp   new RealMatrixImpl op bp cp   bp  outMat cb,ob boolean  Unresolved  Unresolved  int  org.apache.commons.math.linear.RealMatrixImpl  java.lang.IllegalArgumentException  boolean  boolean  org.apache.commons.math.linear.RealMatrixImpl  Unresolved  boolean  org.apache.commons.math.linear.RealMatrixImpl  Unresolved  int  int  org.apache.commons.math.linear.RealMatrixImpl  int  Unresolved  Unresolved  int  Unresolved  Unresolved  double ob  cb  ob  cb   double ob  cb  ob  cb   int  int  int  boolean  int  int  int  int  int  boolean  int  int  int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  Unresolved  Unresolved  int  int ob  cb   int  int  int  boolean  int  int  int  int  int  int  int  boolean  int  int  int  int  int  boolean  int  int  int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  int  int  int  boolean  int  int  int  int  boolean  int  int  int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  int  boolean  int  int  int  int  int  boolean  int  int  int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  org.apache.commons.math.linear.RealMatrixImpl  org.apache.commons.math.linear.RealMatrixImpl  double ob  cb  ob  cb   org.apache.commons.math.linear.RealMatrixImpl cb,4,4,10,41,37,4,16
luDecompose,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,void,false,false,false,false,0,ob  cb,0,0,0,public,,Computes a new <a href=""http://www.math.gatech.edu/~bourbaki/math2601/Web-notes/2num.pdf""> LU decompostion</a> for this matrix  storing the result for use by other methods. <p> <strong>Implementation Note</strong>:<br> Uses <a href=""http://www.damtp.cam.ac.uk/user/fdl/people/sd/lectures/nummeth98/linear.htm""> Crout's algortithm</a>  with partial pivoting. <p> <strong>Usage Note</strong>:<br> This method should rarely be invoked directly. Its only use is to force recomputation of the LU decomposition when changes have been made to the underlying data using direct array references. Changes made using setXxx methods will trigger recomputation when needed automatically.,ob int nRows = this.getRowDimension op  cp   this.getRowDimension op  cp   this  int nCols = this.getColumnDimension op  cp   this.getColumnDimension op  cp   this  nRows != nCols  nRows  nCols  new InvalidMatrixException op ""LU decomposition requires that the matrix be square."" cp   ""LU decomposition requires that the matrix be square.""  lu = this.getData op  cp   lu  this.getData op  cp   this  permutation = new int ob nRows cb   permutation  new int ob nRows cb   nRows  int row = 0  0  row < nRows  row  nRows  row++  row  permutation ob row cb  = row  permutation ob row cb   permutation  row  row  parity = 1  parity  1  int col = 0  0  col < nCols  col  nCols  col++  col  double sum = 0  0  int row = 0  0  row < col  row  col  row++  row  sum = lu ob row cb  ob col cb   sum  lu ob row cb  ob col cb   lu ob row cb   lu  row  col  int i = 0  0  i < row  i  row  i++  i  sum -= lu ob row cb  ob i cb  * lu ob i cb  ob col cb   sum  lu ob row cb  ob i cb  * lu ob i cb  ob col cb   lu ob row cb  ob i cb   lu ob row cb   lu  row  i  lu ob i cb  ob col cb   lu ob i cb   lu  i  col  lu ob row cb  ob col cb  = sum  lu ob row cb  ob col cb   lu ob row cb   lu  row  col  sum  int max = col  col  double largest = 0d  0d  int row = col  col  row < nRows  row  nRows  row++  row  sum = lu ob row cb  ob col cb   sum  lu ob row cb  ob col cb   lu ob row cb   lu  row  col  int i = 0  0  i < col  i  col  i++  i  sum -= lu ob row cb  ob i cb  * lu ob i cb  ob col cb   sum  lu ob row cb  ob i cb  * lu ob i cb  ob col cb   lu ob row cb  ob i cb   lu ob row cb   lu  row  i  lu ob i cb  ob col cb   lu ob i cb   lu  i  col  lu ob row cb  ob col cb  = sum  lu ob row cb  ob col cb   lu ob row cb   lu  row  col  sum  Math.abs op sum cp  > largest  Math.abs op sum cp   Math  sum  largest  largest = Math.abs op sum cp   largest  Math.abs op sum cp   Math  sum  max = row  max  row  Math.abs op lu ob max cb  ob col cb  cp  < TOO_SMALL  Math.abs op lu ob max cb  ob col cb  cp   Math  lu ob max cb  ob col cb   lu ob max cb   lu  max  col  TOO_SMALL  lu = null  lu  null  new InvalidMatrixException op ""matrix is singular"" cp   ""matrix is singular""  max != col  max  col  double tmp = 0  0  int i = 0  0  i < nCols  i  nCols  i++  i  tmp = lu ob max cb  ob i cb   tmp  lu ob max cb  ob i cb   lu ob max cb   lu  max  i  lu ob max cb  ob i cb  = lu ob col cb  ob i cb   lu ob max cb  ob i cb   lu ob max cb   lu  max  i  lu ob col cb  ob i cb   lu ob col cb   lu  col  i  lu ob col cb  ob i cb  = tmp  lu ob col cb  ob i cb   lu ob col cb   lu  col  i  tmp  int temp = permutation ob max cb   permutation ob max cb   permutation  max  permutation ob max cb  = permutation ob col cb   permutation ob max cb   permutation  max  permutation ob col cb   permutation  col  permutation ob col cb  = temp  permutation ob col cb   permutation  col  temp  parity = -parity  parity  -parity  parity  int row = col + 1  col + 1  col  1  row < nRows  row  nRows  row++  row  lu ob row cb  ob col cb  /= lu ob col cb  ob col cb   lu ob row cb  ob col cb   lu ob row cb   lu  row  col  lu ob col cb  ob col cb   lu ob col cb   lu  col  col cb,ob int  int  org.apache.commons.math.linear.RealMatrixImpl  int  int  org.apache.commons.math.linear.RealMatrixImpl  boolean  int  int  Unresolved  double ob  cb  ob  cb   double ob  cb  ob  cb   double ob  cb  ob  cb   org.apache.commons.math.linear.RealMatrixImpl  int ob  cb   int ob  cb   int ob  cb   int  int  boolean  int  int  int  int  int  int  int ob  cb   int  int  int  int  int  boolean  int  int  int  int  double  int  boolean  int  int  int  int  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  int  boolean  int  int  int  int  double  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  int  int  double  int  int  boolean  int  int  int  int  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  int  boolean  int  int  int  int  double  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  boolean  double  java.lang.Math  double  double  double  double  double  java.lang.Math  double  int  int  int  boolean  double  java.lang.Math  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb  ob  cb   double ob  cb  ob  cb   Unresolved  boolean  int  int  double  int  boolean  int  int  int  int  double  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  int  int  int ob  cb   int  int  int  int ob  cb   int  int  int ob  cb   int  int  int  int ob  cb   int  int  int  int  int  int  int  int  int  boolean  int  int  int  int  double  double  double ob  cb   double ob  cb  ob  cb   int  int  double  double ob  cb   double ob  cb  ob  cb   int  int cb,4,4,2,62,53,5,6
toString,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,String,false,false,false,false,0,ob  cb,0,0,0,public,,,ob StringBuffer res = new StringBuffer op  cp   new StringBuffer op  cp   res.append op ""RealMatrixImpl ocb "" cp   res  ""RealMatrixImpl ocb ""  data != null  data  null  int i = 0  0  i < data.length  i  data.length  data  i++  i  i > 0  i  0  res.append op "" "" cp   res  "" ""  res.append op "" ocb "" cp   res  "" ocb ""  int j = 0  0  j < data ob 0 cb .length  j  data ob 0 cb .length  data ob 0 cb   data  0  j++  j  j > 0  j  0  res.append op "" "" cp   res  "" ""  res.append op data ob i cb  ob j cb  cp   res  data ob i cb  ob j cb   data ob i cb   data  i  j  res.append op "" ccb "" cp   res  "" ccb ""  res.append op "" ccb "" cp   res  "" ccb ""  res.toString op  cp   res cb,ob java.lang.StringBuffer  java.lang.StringBuffer  java.lang.StringBuffer  java.lang.StringBuffer  boolean  double ob  cb  ob  cb   int  boolean  int  int  double ob  cb  ob  cb   int  int  boolean  int  java.lang.StringBuffer  java.lang.StringBuffer  java.lang.StringBuffer  java.lang.StringBuffer  int  boolean  int  int  double ob  cb   double ob  cb  ob  cb   int  int  boolean  int  java.lang.StringBuffer  java.lang.StringBuffer  java.lang.StringBuffer  java.lang.StringBuffer  double  double ob  cb   double ob  cb  ob  cb   int  int  java.lang.StringBuffer  java.lang.StringBuffer  java.lang.StringBuffer  java.lang.StringBuffer  java.lang.String  java.lang.StringBuffer cb,5,2,0,17,17,5,3
equals,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,boolean,false,false,false,false,1,ob java.lang.Object cb,1,0,0,public,,Returns true iff <code>object</code> is a  <code>RealMatrixImpl</code> instance with the same dimensions as this and all corresponding matrix entries are equal.  Corresponding entries are compared using  ocb @link java.lang.Double#doubleToLongBits op double cp  ccb,ob object == this  object  this  true  object instanceof RealMatrixImpl == false  object instanceof RealMatrixImpl  object  false  false  RealMatrix m =  op RealMatrix cp  object   op RealMatrix cp  object  object  int nRows = getRowDimension op  cp   getRowDimension op  cp   int nCols = getColumnDimension op  cp   getColumnDimension op  cp   m.getColumnDimension op  cp  != nCols || m.getRowDimension op  cp  != nRows  m.getColumnDimension op  cp  != nCols  m.getColumnDimension op  cp   m  nCols  m.getRowDimension op  cp  != nRows  m.getRowDimension op  cp   m  nRows  false  int row = 0  0  row < nRows  row  nRows  row++  row  int col = 0  0  col < nCols  col  nCols  col++  col  Double.doubleToLongBits op data ob row cb  ob col cb  cp  != Double.doubleToLongBits op m.getEntry op row  col cp  cp   Double.doubleToLongBits op data ob row cb  ob col cb  cp   Double  data ob row cb  ob col cb   data ob row cb   data  row  col  Double.doubleToLongBits op m.getEntry op row  col cp  cp   Double  m.getEntry op row  col cp   m  row  col  false  true cb,ob boolean  java.lang.Object  org.apache.commons.math.linear.RealMatrixImpl  boolean  boolean  java.lang.Object  Unresolved  Unresolved  java.lang.Object  int  int  int  int  boolean  boolean  Unresolved  Unresolved  int  boolean  Unresolved  Unresolved  int  int  boolean  int  int  int  int  int  boolean  int  int  int  int  boolean  long  java.lang.Double  double  double ob  cb   double ob  cb  ob  cb   int  int  Unresolved  java.lang.Double  Unresolved  Unresolved  int  int cb,6,3,9,20,20,6,12
hashCode,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,int,false,false,false,false,0,ob  cb,0,0,0,public,,Computes a hashcode for the matrix.,ob int ret = 7  7  int nRows = getRowDimension op  cp   getRowDimension op  cp   int nCols = getColumnDimension op  cp   getColumnDimension op  cp   ret = ret * 31 + nRows  ret  ret * 31 + nRows  ret * 31  ret  31  nRows  ret = ret * 31 + nCols  ret  ret * 31 + nCols  ret * 31  ret  31  nCols  int row = 0  0  row < nRows  row  nRows  row++  row  int col = 0  0  col < nCols  col  nCols  col++  col  ret = ret * 31 +  op 11 *  op row + 1 cp  + 17 *  op col + 1 cp  cp  * MathUtils.hash op data ob row cb  ob col cb  cp   ret  ret * 31 +  op 11 *  op row + 1 cp  + 17 *  op col + 1 cp  cp  * MathUtils.hash op data ob row cb  ob col cb  cp   ret * 31  ret  31   op 11 *  op row + 1 cp  + 17 *  op col + 1 cp  cp  * MathUtils.hash op data ob row cb  ob col cb  cp    op 11 *  op row + 1 cp  + 17 *  op col + 1 cp  cp   11 *  op row + 1 cp  + 17 *  op col + 1 cp   11 *  op row + 1 cp   11   op row + 1 cp   row + 1  row  1  17 *  op col + 1 cp   17   op col + 1 cp   col + 1  col  1  MathUtils.hash op data ob row cb  ob col cb  cp   MathUtils  data ob row cb  ob col cb   data ob row cb   data  row  col  ret cb,ob int  int  int  int  int  int  int  int  int  int  int  int  int  int  int  int  int  int  boolean  int  int  int  int  int  boolean  int  int  int  int  int  int  Unresolved  int  int  Unresolved  int  int  int  int  int  int  int  int  int  int  Unresolved  Unresolved  double  double ob  cb   double ob  cb  ob  cb   int  int  int cb,3,2,4,11,11,3,6
getIdentity,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob int cb,1,0,0,protected,,Returns <code>dimension x dimension</code> identity matrix.,ob MatrixUtils.createRealIdentityMatrix op dimension cp   MatrixUtils  dimension cb,ob Unresolved  Unresolved  int cb,1,0,2,1,1,1,3
getLUMatrix,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,RealMatrix,false,false,false,false,0,ob  cb,0,0,0,protected,,Returns the LU decomposition as a RealMatrix.  Returns a fresh copy of the cached LU matrix if this has been computed   otherwise the composition is computed and cached for use by other methods.  Since a copy is returned in either case  changes to the returned matrix do not  affect the LU decomposition property. <p> The matrix returned is a compact representation of the LU decomposition. Elements below the main diagonal correspond to entries of the ""L"" matrix  elements on and above the main diagonal correspond to entries of the ""U"" matrix. <p> Example: <pre>      Returned matrix                L                  U         2  3  1                   1  0  0            2  3  1         5  4  6                   5  1  0            0  4  6         1  7  8                   1  7  1            0  0  8 </pre>  The L and U matrices satisfy the matrix equation LU = permuteRows op this cp   <br>  where permuteRows reorders the rows of the matrix to follow the order determined  by the <a href=#getPermutation op  cp >permutation</a> property.,ob lu == null  lu  null  luDecompose op  cp   new RealMatrixImpl op lu cp   lu cb,ob boolean  double ob  cb  ob  cb   Unresolved  org.apache.commons.math.linear.RealMatrixImpl  double ob  cb  ob  cb  cb,1,2,1,4,4,1,4
getPermutation,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,int ob  cb,false,false,false,false,0,ob  cb,0,0,0,protected,,Returns the permutation associated with the lu decomposition. The entries of the array represent a permutation of the numbers 0  ...   nRows - 1. <p> Example: permutation =  ob 1  2  0 cb  means current 2nd row is first  current third row is second and current first row is last. <p> Returns a fresh copy of the array.,ob int ob  cb  out = new int ob permutation.length cb   new int ob permutation.length cb   permutation.length  permutation  System.arraycopy op permutation  0  out  0  permutation.length cp   System  permutation  0  out  0  permutation.length  permutation  out cb,ob int ob  cb   int ob  cb   int  int ob  cb   void  java.lang.System  int ob  cb   int ob  cb   int  int ob  cb   int ob  cb  cb,3,1,0,3,3,3,1
copyOut,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,double ob  cb  ob  cb,false,false,false,false,0,ob  cb,0,0,0,private,,Returns a fresh copy of the underlying data array.,ob int nRows = this.getRowDimension op  cp   this.getRowDimension op  cp   this  double ob  cb  ob  cb  out = new double ob nRows cb  ob this.getColumnDimension op  cp  cb   new double ob nRows cb  ob this.getColumnDimension op  cp  cb   nRows  this.getColumnDimension op  cp   this  int i = 0  0  i < nRows  i  nRows  i++  i  System.arraycopy op data ob i cb   0  out ob i cb   0  data ob i cb .length cp   System  data ob i cb   data  i  0  out ob i cb   out  i  0  data ob i cb .length  data ob i cb   data  i  out cb,ob int  int  org.apache.commons.math.linear.RealMatrixImpl  double ob  cb  ob  cb   double ob  cb  ob  cb   int  int  org.apache.commons.math.linear.RealMatrixImpl  int  boolean  int  int  int  int  void  java.lang.System  double ob  cb   double ob  cb  ob  cb   int  double ob  cb   double ob  cb  ob  cb   int  int  double ob  cb   double ob  cb  ob  cb   int  double ob  cb  ob  cb  cb,4,3,0,7,6,4,3
copyIn,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,void,false,false,false,false,1,ob double ob  cb  ob  cb  cb,0,1,0,private,,Replaces data with a fresh copy of the input array. <p> Verifies that the input array is rectangular and non-empty,ob setSubMatrix op in  0  0 cp   in  0  0 cb,ob Unresolved  double ob  cb  ob  cb  cb,0,1,1,1,1,1,2
isValidCoordinate,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrixImpl.java,RealMatrixImpl,org.apache.commons.math.linear,boolean,false,false,false,false,2,ob int  int cb,1,0,0,private,,Tests a given coordinate as being valid or invalid,ob int nRows = this.getRowDimension op  cp   this.getRowDimension op  cp   this  int nCols = this.getColumnDimension op  cp   this.getColumnDimension op  cp   this  ! op row < 0 || row > nRows - 1 || col < 0 || col > nCols - 1 cp    op row < 0 || row > nRows - 1 || col < 0 || col > nCols - 1 cp   row < 0 || row > nRows - 1 || col < 0 || col > nCols - 1  row < 0 || row > nRows - 1 || col < 0  row < 0 || row > nRows - 1  row < 0  row  0  row > nRows - 1  row  nRows - 1  nRows  1  col < 0  col  0  col > nCols - 1  col  nCols - 1  nCols  1 cb,ob int  int  org.apache.commons.math.linear.RealMatrixImpl  int  int  org.apache.commons.math.linear.RealMatrixImpl  boolean  boolean  boolean  boolean  boolean  boolean  int  boolean  int  int  int  boolean  int  boolean  int  int  int cb,2,1,0,3,3,2,1
getR,repos/Math-106f/src/java/org/apache/commons/math/linear/QRDecomposition.java,QRDecomposition,org.apache.commons.math.linear,RealMatrix,false,true,false,false,0,ob  cb,0,0,0,public,,Returns the matrix R of the decomposition.,ob  cb,ob  cb,0,0,0,0,0,0,1
getQ,repos/Math-106f/src/java/org/apache/commons/math/linear/QRDecomposition.java,QRDecomposition,org.apache.commons.math.linear,RealMatrix,false,true,false,false,0,ob  cb,0,0,0,public,,Returbs the matrix Q of the decomposition.,ob  cb,ob  cb,0,0,0,0,0,0,1
copy,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,0,ob  cb,0,0,0,,,Returns a  op deep cp  copy of this.,ob  cb,ob  cb,0,0,0,0,0,0,1
add,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob org.apache.commons.math.linear.RealMatrix cb,0,1,0,,,Compute the sum of this and m.,ob  cb,ob  cb,0,0,0,0,0,0,2
subtract,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob org.apache.commons.math.linear.RealMatrix cb,0,1,0,,,Compute this minus m.,ob  cb,ob  cb,0,0,0,0,0,0,2
scalarAdd,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob double cb,1,0,0,,,Returns the result of adding d to each entry of this.,ob  cb,ob  cb,0,0,0,0,0,1,1
scalarMultiply,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob double cb,1,0,0,,,Returns the result multiplying each entry of this by d.,ob  cb,ob  cb,0,0,0,0,0,1,1
multiply,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob org.apache.commons.math.linear.RealMatrix cb,0,1,0,,,Returns the result of postmultiplying this by m.,ob  cb,ob  cb,0,0,0,0,0,0,2
preMultiply,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob org.apache.commons.math.linear.RealMatrix cb,0,1,0,public,,Returns the result premultiplying this by <code>m</code>.,ob  cb,ob  cb,0,0,0,0,0,0,2
getData,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double ob  cb  ob  cb,false,false,false,false,0,ob  cb,0,0,0,,,Returns matrix entries as a two-dimensional array.,ob  cb,ob  cb,0,0,0,0,0,0,1
getNorm,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double,false,false,false,false,0,ob  cb,0,0,0,,,Returns the <a href=""http://mathworld.wolfram.com/MaximumAbsoluteRowSumNorm.html""> maximum absolute row sum norm</a> of the matrix.,ob  cb,ob  cb,0,0,0,0,0,1,0
getSubMatrix,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,4,ob int  int  int  int cb,1,0,0,,,Gets a submatrix. Rows and columns are indicated counting from 0 to n-1.,ob  cb,ob  cb,0,0,0,0,0,1,1
getSubMatrix,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,2,ob int ob  cb   int ob  cb  cb,0,1,0,,,Gets a submatrix. Rows and columns are indicated counting from 0 to n-1.,ob  cb,ob  cb,0,0,0,0,0,0,2
getRowMatrix,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob int cb,1,0,0,,,Returns the entries in row number <code>row</code> as a row matrix.  Row indices start at 0.,ob  cb,ob  cb,0,0,0,0,0,1,1
getColumnMatrix,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,1,ob int cb,1,0,0,,,Returns the entries in column number <code>column</code> as a column matrix.  Column indices start at 0.,ob  cb,ob  cb,0,0,0,0,0,1,1
getRow,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double ob  cb,false,false,false,false,1,ob int cb,1,0,0,,,Returns the entries in row number <code>row</code> as an array. <p> Row indices start at 0.  A <code>MatrixIndexException</code> is thrown unless <code>0 <= row < rowDimension.</code>,ob  cb,ob  cb,0,0,0,0,0,1,1
getColumn,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double ob  cb,false,false,false,false,1,ob int cb,1,0,0,,,Returns the entries in column number <code>col</code> as an array. <p> Column indices start at 0.  A <code>MatrixIndexException</code> is thrown unless <code>0 <= column < columnDimension.</code>,ob  cb,ob  cb,0,0,0,0,0,1,1
getEntry,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double,false,false,false,false,2,ob int  int cb,1,0,0,,,Returns the entry in the specified row and column. <p> Row and column indices start at 0 and must satisfy  <ul> <li><code>0 <= row < rowDimension</code></li> <li><code> 0 <= column < columnDimension</code></li> </ul> otherwise a <code>MatrixIndexException</code> is thrown.,ob  cb,ob  cb,0,0,0,0,0,2,0
transpose,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,0,ob  cb,0,0,0,,,Returns the transpose of this matrix.,ob  cb,ob  cb,0,0,0,0,0,0,1
inverse,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,RealMatrix,false,false,false,false,0,ob  cb,0,0,0,,,Returns the inverse of this matrix.,ob  cb,ob  cb,0,0,0,0,0,0,1
getDeterminant,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double,false,false,false,false,0,ob  cb,0,0,0,,,Returns the determinant of this matrix.,ob  cb,ob  cb,0,0,0,0,0,1,0
isSquare,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,boolean,false,false,false,false,0,ob  cb,0,0,0,,,Is this a square matrix?,ob  cb,ob  cb,0,0,0,0,0,1,0
isSingular,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,boolean,false,false,false,false,0,ob  cb,0,0,0,,,Is this a singular matrix?,ob  cb,ob  cb,0,0,0,0,0,1,0
getRowDimension,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,int,false,false,false,false,0,ob  cb,0,0,0,,,Returns the number of rows in the matrix.,ob  cb,ob  cb,0,0,0,0,0,1,0
getColumnDimension,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,int,false,false,false,false,0,ob  cb,0,0,0,,,Returns the number of columns in the matrix.,ob  cb,ob  cb,0,0,0,0,0,1,0
getTrace,repos/Math-106f/src/java/org/apache/commons/math/linear/RealMatrix.java,RealMatrix,org.apache.commons.math.linear,double,false,false,false,false,0,ob  cb,0,0,0,,,Returns the <a href=""http://mathworld.wolfram.com/MatrixTrace.html""> trace</a> of the matrix  op the sum of the elements on the main diagonal cp .,ob  cb,ob  cb,0,0,0,0,0,1,0
