Method,Path,Class,Package,ReturnType,isFinal,isAbstract,isDefault,isStatic,NumParams,ParamTypes,parNumStandardTypes,parNumCustomTypes,parNumUnresolvedTypes,AccessModifier,Annotations,Javadoc,Expressions,ExpressionTypes,expNumStandardTypes,expNumCustomTypes,expNumUnresolvedTypes,RawLoc,CleanLoc,AllStandard,AllCustomAndUnresolved
handleSingleElementUnwrapped,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,IntDeser,com.fasterxml.jackson.databind.deser.std,int ob  cb,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,protected,Override,,ob @Override  new int ob  cb   ocb  _parseIntPrimitive op p  ctxt cp   ccb    ocb  _parseIntPrimitive op p  ctxt cp   ccb   _parseIntPrimitive op p  ctxt cp   p  ctxt cb,ob  cb,0,0,0,-1,-1,0,3
_concat,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,IntDeser,com.fasterxml.jackson.databind.deser.std,int ob  cb,false,false,false,false,2,ob int ob  cb   int ob  cb  cb,0,1,0,protected,Override,,ob @Override  int len1 = oldValue.length  oldValue.length  oldValue  int len2 = newValue.length  newValue.length  newValue  int ob  cb  result = Arrays.copyOf op oldValue  len1 + len2 cp   Arrays.copyOf op oldValue  len1 + len2 cp   Arrays  oldValue  len1 + len2  len1  len2  System.arraycopy op newValue  0  result  len1  len2 cp   System  newValue  0  result  len1  len2  result cb,ob  cb,0,0,0,-1,-1,0,1
withResolved,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,LongDeser,com.fasterxml.jackson.databind.deser.std,PrimitiveArrayDeserializers<?>,false,false,false,false,2,ob NullValueProvider  Boolean cb,0,2,0,protected,Override,,ob @Override  new LongDeser op this  nuller  unwrapSingle cp   this  nuller  unwrapSingle cb,ob  cb,0,0,0,-1,-1,0,3
_constructEmpty,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,LongDeser,com.fasterxml.jackson.databind.deser.std,long ob  cb,false,false,false,false,0,ob  cb,0,0,0,protected,Override,,ob @Override  new long ob 0 cb   0 cb,ob  cb,0,0,0,-1,-1,0,1
deserialize,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,LongDeser,com.fasterxml.jackson.databind.deser.std,long ob  cb,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,public,Override,,ob @Override  !p.isExpectedStartArrayToken op  cp   p.isExpectedStartArrayToken op  cp   p  handleNonArray op p  ctxt cp   p  ctxt  ArrayBuilders.LongBuilder builder = ctxt.getArrayBuilders op  cp .getLongBuilder op  cp   ctxt.getArrayBuilders op  cp .getLongBuilder op  cp   ctxt.getArrayBuilders op  cp   ctxt  long ob  cb  chunk = builder.resetAndStart op  cp   builder.resetAndStart op  cp   builder  int ix = 0  0  JsonToken t   op t = p.nextToken op  cp  cp  != JsonToken.END_ARRAY   op t = p.nextToken op  cp  cp   t = p.nextToken op  cp   t  p.nextToken op  cp   p  JsonToken.END_ARRAY  JsonToken  long value  t == JsonToken.VALUE_NUMBER_INT  t  JsonToken.VALUE_NUMBER_INT  JsonToken  value = p.getLongValue op  cp   value  p.getLongValue op  cp   p  t == JsonToken.VALUE_NULL  t  JsonToken.VALUE_NULL  JsonToken  _nuller != null  _nuller  null  _nuller.getNullValue op ctxt cp   _nuller  ctxt  _verifyNullForPrimitive op ctxt cp   ctxt  value = 0L  value  0L  value = _parseLongPrimitive op p  ctxt cp   value  _parseLongPrimitive op p  ctxt cp   p  ctxt  ix >= chunk.length  ix  chunk.length  chunk  chunk = builder.appendCompletedChunk op chunk  ix cp   chunk  builder.appendCompletedChunk op chunk  ix cp   builder  chunk  ix  ix = 0  ix  0  chunk ob ix++ cb  = value  chunk ob ix++ cb   chunk  ix++  ix  value  JsonMappingException.wrapWithPath op e  chunk  builder.bufferedSize op  cp  + ix cp   JsonMappingException  e  chunk  builder.bufferedSize op  cp  + ix  builder.bufferedSize op  cp   builder  ix  builder.completeAndClearBuffer op chunk  ix cp   builder  chunk  ix cb,ob  cb,0,0,0,-1,-1,0,3
handleSingleElementUnwrapped,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,LongDeser,com.fasterxml.jackson.databind.deser.std,long ob  cb,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,protected,Override,,ob @Override  new long ob  cb   ocb  _parseLongPrimitive op p  ctxt cp   ccb    ocb  _parseLongPrimitive op p  ctxt cp   ccb   _parseLongPrimitive op p  ctxt cp   p  ctxt cb,ob  cb,0,0,0,-1,-1,0,3
_concat,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,LongDeser,com.fasterxml.jackson.databind.deser.std,long ob  cb,false,false,false,false,2,ob long ob  cb   long ob  cb  cb,0,1,0,protected,Override,,ob @Override  int len1 = oldValue.length  oldValue.length  oldValue  int len2 = newValue.length  newValue.length  newValue  long ob  cb  result = Arrays.copyOf op oldValue  len1 + len2 cp   Arrays.copyOf op oldValue  len1 + len2 cp   Arrays  oldValue  len1 + len2  len1  len2  System.arraycopy op newValue  0  result  len1  len2 cp   System  newValue  0  result  len1  len2  result cb,ob  cb,0,0,0,-1,-1,0,1
withResolved,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,FloatDeser,com.fasterxml.jackson.databind.deser.std,PrimitiveArrayDeserializers<?>,false,false,false,false,2,ob NullValueProvider  Boolean cb,0,2,0,protected,Override,,ob @Override  new FloatDeser op this  nuller  unwrapSingle cp   this  nuller  unwrapSingle cb,ob  cb,0,0,0,-1,-1,0,3
_constructEmpty,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,FloatDeser,com.fasterxml.jackson.databind.deser.std,float ob  cb,false,false,false,false,0,ob  cb,0,0,0,protected,Override,,ob @Override  new float ob 0 cb   0 cb,ob  cb,0,0,0,-1,-1,0,1
deserialize,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,FloatDeser,com.fasterxml.jackson.databind.deser.std,float ob  cb,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,public,Override,,ob @Override  !p.isExpectedStartArrayToken op  cp   p.isExpectedStartArrayToken op  cp   p  handleNonArray op p  ctxt cp   p  ctxt  ArrayBuilders.FloatBuilder builder = ctxt.getArrayBuilders op  cp .getFloatBuilder op  cp   ctxt.getArrayBuilders op  cp .getFloatBuilder op  cp   ctxt.getArrayBuilders op  cp   ctxt  float ob  cb  chunk = builder.resetAndStart op  cp   builder.resetAndStart op  cp   builder  int ix = 0  0  JsonToken t   op t = p.nextToken op  cp  cp  != JsonToken.END_ARRAY   op t = p.nextToken op  cp  cp   t = p.nextToken op  cp   t  p.nextToken op  cp   p  JsonToken.END_ARRAY  JsonToken  t == JsonToken.VALUE_NULL  t  JsonToken.VALUE_NULL  JsonToken  _nuller != null  _nuller  null  _nuller.getNullValue op ctxt cp   _nuller  ctxt  float value = _parseFloatPrimitive op p  ctxt cp   _parseFloatPrimitive op p  ctxt cp   p  ctxt  ix >= chunk.length  ix  chunk.length  chunk  chunk = builder.appendCompletedChunk op chunk  ix cp   chunk  builder.appendCompletedChunk op chunk  ix cp   builder  chunk  ix  ix = 0  ix  0  chunk ob ix++ cb  = value  chunk ob ix++ cb   chunk  ix++  ix  value  JsonMappingException.wrapWithPath op e  chunk  builder.bufferedSize op  cp  + ix cp   JsonMappingException  e  chunk  builder.bufferedSize op  cp  + ix  builder.bufferedSize op  cp   builder  ix  builder.completeAndClearBuffer op chunk  ix cp   builder  chunk  ix cb,ob  cb,0,0,0,-1,-1,0,3
handleSingleElementUnwrapped,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,FloatDeser,com.fasterxml.jackson.databind.deser.std,float ob  cb,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,protected,Override,,ob @Override  new float ob  cb   ocb  _parseFloatPrimitive op p  ctxt cp   ccb    ocb  _parseFloatPrimitive op p  ctxt cp   ccb   _parseFloatPrimitive op p  ctxt cp   p  ctxt cb,ob  cb,0,0,0,-1,-1,0,3
_concat,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,FloatDeser,com.fasterxml.jackson.databind.deser.std,float ob  cb,false,false,false,false,2,ob float ob  cb   float ob  cb  cb,0,1,0,protected,Override,,ob @Override  int len1 = oldValue.length  oldValue.length  oldValue  int len2 = newValue.length  newValue.length  newValue  float ob  cb  result = Arrays.copyOf op oldValue  len1 + len2 cp   Arrays.copyOf op oldValue  len1 + len2 cp   Arrays  oldValue  len1 + len2  len1  len2  System.arraycopy op newValue  0  result  len1  len2 cp   System  newValue  0  result  len1  len2  result cb,ob  cb,0,0,0,-1,-1,0,1
withResolved,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,DoubleDeser,com.fasterxml.jackson.databind.deser.std,PrimitiveArrayDeserializers<?>,false,false,false,false,2,ob NullValueProvider  Boolean cb,0,2,0,protected,Override,,ob @Override  new DoubleDeser op this  nuller  unwrapSingle cp   this  nuller  unwrapSingle cb,ob  cb,0,0,0,-1,-1,0,3
_constructEmpty,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,DoubleDeser,com.fasterxml.jackson.databind.deser.std,double ob  cb,false,false,false,false,0,ob  cb,0,0,0,protected,Override,,ob @Override  new double ob 0 cb   0 cb,ob  cb,0,0,0,-1,-1,0,1
deserialize,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,DoubleDeser,com.fasterxml.jackson.databind.deser.std,double ob  cb,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,public,Override,,ob @Override  !p.isExpectedStartArrayToken op  cp   p.isExpectedStartArrayToken op  cp   p  handleNonArray op p  ctxt cp   p  ctxt  ArrayBuilders.DoubleBuilder builder = ctxt.getArrayBuilders op  cp .getDoubleBuilder op  cp   ctxt.getArrayBuilders op  cp .getDoubleBuilder op  cp   ctxt.getArrayBuilders op  cp   ctxt  double ob  cb  chunk = builder.resetAndStart op  cp   builder.resetAndStart op  cp   builder  int ix = 0  0  JsonToken t   op t = p.nextToken op  cp  cp  != JsonToken.END_ARRAY   op t = p.nextToken op  cp  cp   t = p.nextToken op  cp   t  p.nextToken op  cp   p  JsonToken.END_ARRAY  JsonToken  t == JsonToken.VALUE_NULL  t  JsonToken.VALUE_NULL  JsonToken  _nuller != null  _nuller  null  _nuller.getNullValue op ctxt cp   _nuller  ctxt  double value = _parseDoublePrimitive op p  ctxt cp   _parseDoublePrimitive op p  ctxt cp   p  ctxt  ix >= chunk.length  ix  chunk.length  chunk  chunk = builder.appendCompletedChunk op chunk  ix cp   chunk  builder.appendCompletedChunk op chunk  ix cp   builder  chunk  ix  ix = 0  ix  0  chunk ob ix++ cb  = value  chunk ob ix++ cb   chunk  ix++  ix  value  JsonMappingException.wrapWithPath op e  chunk  builder.bufferedSize op  cp  + ix cp   JsonMappingException  e  chunk  builder.bufferedSize op  cp  + ix  builder.bufferedSize op  cp   builder  ix  builder.completeAndClearBuffer op chunk  ix cp   builder  chunk  ix cb,ob  cb,0,0,0,-1,-1,0,3
handleSingleElementUnwrapped,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,DoubleDeser,com.fasterxml.jackson.databind.deser.std,double ob  cb,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,protected,Override,,ob @Override  new double ob  cb   ocb  _parseDoublePrimitive op p  ctxt cp   ccb    ocb  _parseDoublePrimitive op p  ctxt cp   ccb   _parseDoublePrimitive op p  ctxt cp   p  ctxt cb,ob  cb,0,0,0,-1,-1,0,3
_concat,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/PrimitiveArrayDeserializers.java,DoubleDeser,com.fasterxml.jackson.databind.deser.std,double ob  cb,false,false,false,false,2,ob double ob  cb   double ob  cb  cb,0,1,0,protected,Override,,ob @Override  int len1 = oldValue.length  oldValue.length  oldValue  int len2 = newValue.length  newValue.length  newValue  double ob  cb  result = Arrays.copyOf op oldValue  len1 + len2 cp   Arrays.copyOf op oldValue  len1 + len2 cp   Arrays  oldValue  len1 + len2  len1  len2  System.arraycopy op newValue  0  result  len1  len2 cp   System  newValue  0  result  len1  len2  result cb,ob  cb,0,0,0,-1,-1,0,1
withResolved,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/MapEntryDeserializer.java,MapEntryDeserializer,com.fasterxml.jackson.databind.deser.std,MapEntryDeserializer,false,false,false,false,3,ob KeyDeserializer  TypeDeserializer  JsonDeserializer<?> cb,0,3,0,protected,SuppressWarnings,Fluent factory method used to create a copy with slightly different settings. When sub-classing  MUST be overridden.,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""   op _keyDeserializer == keyDeser cp  &&  op _valueDeserializer == valueDeser cp  &&  op _valueTypeDeserializer == valueTypeDeser cp    op _keyDeserializer == keyDeser cp  &&  op _valueDeserializer == valueDeser cp    op _keyDeserializer == keyDeser cp   _keyDeserializer == keyDeser  _keyDeserializer  keyDeser   op _valueDeserializer == valueDeser cp   _valueDeserializer == valueDeser  _valueDeserializer  valueDeser   op _valueTypeDeserializer == valueTypeDeser cp   _valueTypeDeserializer == valueTypeDeser  _valueTypeDeserializer  valueTypeDeser  this  new MapEntryDeserializer op this  keyDeser   op JsonDeserializer<Object> cp  valueDeser  valueTypeDeser cp   this  keyDeser   op JsonDeserializer<Object> cp  valueDeser  valueDeser  valueTypeDeser cb,ob  cb,0,0,0,-1,-1,0,4
createContextual,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/MapEntryDeserializer.java,MapEntryDeserializer,com.fasterxml.jackson.databind.deser.std,JsonDeserializer<?>,false,false,false,false,2,ob DeserializationContext  BeanProperty cb,0,2,0,public,Override,Method called to finalize setup of this deserializer  when it is known for which property deserializer is needed for.,ob @Override  KeyDeserializer kd = _keyDeserializer  _keyDeserializer  kd == null  kd  null  kd = ctxt.findKeyDeserializer op _containerType.containedType op 0 cp   property cp   kd  ctxt.findKeyDeserializer op _containerType.containedType op 0 cp   property cp   ctxt  _containerType.containedType op 0 cp   _containerType  0  property  kd instanceof ContextualKeyDeserializer  kd  kd =  op  op ContextualKeyDeserializer cp  kd cp .createContextual op ctxt  property cp   kd   op  op ContextualKeyDeserializer cp  kd cp .createContextual op ctxt  property cp    op  op ContextualKeyDeserializer cp  kd cp    op ContextualKeyDeserializer cp  kd  kd  ctxt  property  JsonDeserializer<?> vd = _valueDeserializer  _valueDeserializer  vd = findConvertingContentDeserializer op ctxt  property  vd cp   vd  findConvertingContentDeserializer op ctxt  property  vd cp   ctxt  property  vd  JavaType contentType = _containerType.containedType op 1 cp   _containerType.containedType op 1 cp   _containerType  1  vd == null  vd  null  vd = ctxt.findContextualValueDeserializer op contentType  property cp   vd  ctxt.findContextualValueDeserializer op contentType  property cp   ctxt  contentType  property  vd = ctxt.handleSecondaryContextualization op vd  property  contentType cp   vd  ctxt.handleSecondaryContextualization op vd  property  contentType cp   ctxt  vd  property  contentType  TypeDeserializer vtd = _valueTypeDeserializer  _valueTypeDeserializer  vtd != null  vtd  null  vtd = vtd.forProperty op property cp   vtd  vtd.forProperty op property cp   vtd  property  withResolved op kd  vtd  vd cp   kd  vtd  vd cb,ob  cb,0,0,0,-1,-1,0,3
getContentType,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/MapEntryDeserializer.java,MapEntryDeserializer,com.fasterxml.jackson.databind.deser.std,JavaType,false,false,false,false,0,ob  cb,0,0,0,public,Override,,ob @Override  _containerType.containedType op 1 cp   _containerType  1 cb,ob  cb,0,0,0,-1,-1,0,1
getContentDeserializer,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/MapEntryDeserializer.java,MapEntryDeserializer,com.fasterxml.jackson.databind.deser.std,JsonDeserializer<Object>,false,false,false,false,0,ob  cb,0,0,0,public,Override,,ob @Override  _valueDeserializer cb,ob  cb,0,0,0,-1,-1,0,1
deserialize,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/MapEntryDeserializer.java,MapEntryDeserializer,com.fasterxml.jackson.databind.deser.std,Map.Entry<Object Object>,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,public,SuppressWarnings  Override,,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  @Override  JsonToken t = p.getCurrentToken op  cp   p.getCurrentToken op  cp   p  t != JsonToken.START_OBJECT && t != JsonToken.FIELD_NAME && t != JsonToken.END_OBJECT  t != JsonToken.START_OBJECT && t != JsonToken.FIELD_NAME  t != JsonToken.START_OBJECT  t  JsonToken.START_OBJECT  JsonToken  t != JsonToken.FIELD_NAME  t  JsonToken.FIELD_NAME  JsonToken  t != JsonToken.END_OBJECT  t  JsonToken.END_OBJECT  JsonToken  _deserializeFromEmpty op p  ctxt cp   p  ctxt  t == JsonToken.START_OBJECT  t  JsonToken.START_OBJECT  JsonToken  t = p.nextToken op  cp   t  p.nextToken op  cp   p  t != JsonToken.FIELD_NAME  t  JsonToken.FIELD_NAME  JsonToken  t == JsonToken.END_OBJECT  t  JsonToken.END_OBJECT  JsonToken  ctxt.reportInputMismatch op this  ""Cannot deserialize a Map.Entry out of empty JSON Object"" cp   ctxt  this  ""Cannot deserialize a Map.Entry out of empty JSON Object""   op Map.Entry<Object  Object> cp  ctxt.handleUnexpectedToken op handledType op  cp   p cp   ctxt.handleUnexpectedToken op handledType op  cp   p cp   ctxt  handledType op  cp   p  final KeyDeserializer keyDes = _keyDeserializer  _keyDeserializer  final JsonDeserializer<Object> valueDes = _valueDeserializer  _valueDeserializer  final TypeDeserializer typeDeser = _valueTypeDeserializer  _valueTypeDeserializer  final String keyStr = p.getCurrentName op  cp   p.getCurrentName op  cp   p  Object key = keyDes.deserializeKey op keyStr  ctxt cp   keyDes.deserializeKey op keyStr  ctxt cp   keyDes  keyStr  ctxt  Object value = null  null  t = p.nextToken op  cp   t  p.nextToken op  cp   p  t == JsonToken.VALUE_NULL  t  JsonToken.VALUE_NULL  JsonToken  value = valueDes.getNullValue op ctxt cp   value  valueDes.getNullValue op ctxt cp   valueDes  ctxt  typeDeser == null  typeDeser  null  value = valueDes.deserialize op p  ctxt cp   value  valueDes.deserialize op p  ctxt cp   valueDes  p  ctxt  value = valueDes.deserializeWithType op p  ctxt  typeDeser cp   value  valueDes.deserializeWithType op p  ctxt  typeDeser cp   valueDes  p  ctxt  typeDeser  wrapAndThrow op e  Map.Entry.class  keyStr cp   e  Map.Entry.class  keyStr  t = p.nextToken op  cp   t  p.nextToken op  cp   p  t != JsonToken.END_OBJECT  t  JsonToken.END_OBJECT  JsonToken  t == JsonToken.FIELD_NAME  t  JsonToken.FIELD_NAME  JsonToken  ctxt.reportInputMismatch op this  ""Problem binding JSON into Map.Entry: more than one entry in JSON  op second field: '%s' cp ""  p.getCurrentName op  cp  cp   ctxt  this  ""Problem binding JSON into Map.Entry: more than one entry in JSON  op second field: '%s' cp ""  p.getCurrentName op  cp   p  ctxt.reportInputMismatch op this  ""Problem binding JSON into Map.Entry: unexpected content after JSON Object entry: "" + t cp   ctxt  this  ""Problem binding JSON into Map.Entry: unexpected content after JSON Object entry: "" + t  ""Problem binding JSON into Map.Entry: unexpected content after JSON Object entry: ""  t  null  new AbstractMap.SimpleEntry<Object  Object> op key  value cp   key  value cb,ob  cb,0,0,0,-1,-1,0,3
deserialize,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/MapEntryDeserializer.java,MapEntryDeserializer,com.fasterxml.jackson.databind.deser.std,Map.Entry<Object Object>,false,false,false,false,3,ob JsonParser  DeserializationContext  Map.Entry<Object Object> cb,0,3,0,public,Override,,ob @Override  new IllegalStateException op ""Cannot update Map.Entry values"" cp   ""Cannot update Map.Entry values"" cb,ob  cb,0,0,0,-1,-1,0,3
deserializeWithType,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/MapEntryDeserializer.java,MapEntryDeserializer,com.fasterxml.jackson.databind.deser.std,Object,false,false,false,false,3,ob JsonParser  DeserializationContext  TypeDeserializer cb,0,3,0,public,Override,,ob @Override  typeDeserializer.deserializeTypedFromObject op p  ctxt cp   typeDeserializer  p  ctxt cb,ob  cb,0,0,0,-1,-1,0,4
find,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/NumberDeserializers.java,NumberDeserializers,com.fasterxml.jackson.databind.deser.std,JsonDeserializer<?>,false,false,false,true,2,ob Class<?>  String cb,0,2,0,public,,,ob rawType.isPrimitive op  cp   rawType  rawType == Integer.TYPE  rawType  Integer.TYPE  Integer  IntegerDeserializer.primitiveInstance  IntegerDeserializer  rawType == Boolean.TYPE  rawType  Boolean.TYPE  Boolean  BooleanDeserializer.primitiveInstance  BooleanDeserializer  rawType == Long.TYPE  rawType  Long.TYPE  Long  LongDeserializer.primitiveInstance  LongDeserializer  rawType == Double.TYPE  rawType  Double.TYPE  Double  DoubleDeserializer.primitiveInstance  DoubleDeserializer  rawType == Character.TYPE  rawType  Character.TYPE  Character  CharacterDeserializer.primitiveInstance  CharacterDeserializer  rawType == Byte.TYPE  rawType  Byte.TYPE  Byte  ByteDeserializer.primitiveInstance  ByteDeserializer  rawType == Short.TYPE  rawType  Short.TYPE  Short  ShortDeserializer.primitiveInstance  ShortDeserializer  rawType == Float.TYPE  rawType  Float.TYPE  Float  FloatDeserializer.primitiveInstance  FloatDeserializer  _classNames.contains op clsName cp   _classNames  clsName  rawType == Integer.class  rawType  Integer.class  IntegerDeserializer.wrapperInstance  IntegerDeserializer  rawType == Boolean.class  rawType  Boolean.class  BooleanDeserializer.wrapperInstance  BooleanDeserializer  rawType == Long.class  rawType  Long.class  LongDeserializer.wrapperInstance  LongDeserializer  rawType == Double.class  rawType  Double.class  DoubleDeserializer.wrapperInstance  DoubleDeserializer  rawType == Character.class  rawType  Character.class  CharacterDeserializer.wrapperInstance  CharacterDeserializer  rawType == Byte.class  rawType  Byte.class  ByteDeserializer.wrapperInstance  ByteDeserializer  rawType == Short.class  rawType  Short.class  ShortDeserializer.wrapperInstance  ShortDeserializer  rawType == Float.class  rawType  Float.class  FloatDeserializer.wrapperInstance  FloatDeserializer  rawType == Number.class  rawType  Number.class  NumberDeserializer.instance  NumberDeserializer  rawType == BigDecimal.class  rawType  BigDecimal.class  BigDecimalDeserializer.instance  BigDecimalDeserializer  rawType == BigInteger.class  rawType  BigInteger.class  BigIntegerDeserializer.instance  BigIntegerDeserializer  null  new IllegalArgumentException op ""Internal error: can't find deserializer for "" + rawType.getName op  cp  cp   ""Internal error: can't find deserializer for "" + rawType.getName op  cp   ""Internal error: can't find deserializer for ""  rawType.getName op  cp   rawType cb,ob  cb,0,0,0,-1,-1,0,3
getNullAccessPattern,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/NumberDeserializers.java,NumberDeserializers,com.fasterxml.jackson.databind.deser.std,AccessPattern,false,false,false,false,0,ob  cb,0,0,0,public,Override,,ob @Override  _primitive  AccessPattern.DYNAMIC  AccessPattern  _nullValue == null  _nullValue  null  AccessPattern.ALWAYS_NULL  AccessPattern  AccessPattern.CONSTANT  AccessPattern cb,ob  cb,0,0,0,-1,-1,0,1
getNullValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/NumberDeserializers.java,NumberDeserializers,com.fasterxml.jackson.databind.deser.std,T,true,false,false,false,1,ob DeserializationContext cb,0,1,0,public,Override,,ob @Override  _primitive && ctxt.isEnabled op DeserializationFeature.FAIL_ON_NULL_FOR_PRIMITIVES cp   _primitive  ctxt.isEnabled op DeserializationFeature.FAIL_ON_NULL_FOR_PRIMITIVES cp   ctxt  DeserializationFeature.FAIL_ON_NULL_FOR_PRIMITIVES  DeserializationFeature  ctxt.reportInputMismatch op this  ""Cannot map `null` into type %s  op set DeserializationConfig.DeserializationFeature.FAIL_ON_NULL_FOR_PRIMITIVES to 'false' to allow cp ""  handledType op  cp .toString op  cp  cp   ctxt  this  ""Cannot map `null` into type %s  op set DeserializationConfig.DeserializationFeature.FAIL_ON_NULL_FOR_PRIMITIVES to 'false' to allow cp ""  handledType op  cp .toString op  cp   handledType op  cp   _nullValue cb,ob  cb,0,0,0,-1,-1,0,2
getEmptyValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/NumberDeserializers.java,NumberDeserializers,com.fasterxml.jackson.databind.deser.std,Object,false,false,false,false,1,ob DeserializationContext cb,0,1,0,public,Override,,ob @Override  _emptyValue cb,ob  cb,0,0,0,-1,-1,0,2
deserialize,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/NumberDeserializers.java,NumberDeserializers,com.fasterxml.jackson.databind.deser.std,Boolean,false,false,false,false,2,ob JsonParser  DeserializationContext cb,0,2,0,public,Override,,ob @Override  JsonToken t = p.getCurrentToken op  cp   p.getCurrentToken op  cp   p  t == JsonToken.VALUE_TRUE  t  JsonToken.VALUE_TRUE  JsonToken  Boolean.TRUE  Boolean  t == JsonToken.VALUE_FALSE  t  JsonToken.VALUE_FALSE  JsonToken  Boolean.FALSE  Boolean  _parseBoolean op p  ctxt cp   p  ctxt cb,ob  cb,0,0,0,-1,-1,0,3
deserializeWithType,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/deser/std/NumberDeserializers.java,NumberDeserializers,com.fasterxml.jackson.databind.deser.std,Boolean,false,false,false,false,3,ob JsonParser  DeserializationContext  TypeDeserializer cb,0,3,0,public,Override,,ob @Override  JsonToken t = p.getCurrentToken op  cp   p.getCurrentToken op  cp   p  t == JsonToken.VALUE_TRUE  t  JsonToken.VALUE_TRUE  JsonToken  Boolean.TRUE  Boolean  t == JsonToken.VALUE_FALSE  t  JsonToken.VALUE_FALSE  JsonToken  Boolean.FALSE  Boolean  _parseBoolean op p  ctxt cp   p  ctxt cb,ob  cb,0,0,0,-1,-1,0,4
